,Stock,Returns,Volatility,Cluster
122,SPGI,0.30208814317743665,0.21950226258729544,0
123,SEE,0.4056333563176101,0.2462031276376237,0
124,SHW,0.3321281137981412,0.19660162093565306,0
125,SNA,0.3589396174158015,0.2781078842604969,0
126,LUV,0.23915156364915344,0.350304213000967,0
127,SBUX,0.2869486837668578,0.2229137733194563,0
128,STE,0.2541268303794062,0.22267642262862755,0
129,SNPS,0.4022382112968237,0.3085569600770093,0
130,CVS,0.4093178659942451,0.24603705547446195,0
131,ZTS,0.27591272751569546,0.21204645471945535,0
132,AMP,0.614720606973936,0.2760704948334314,0
133,AJG,0.4411040393043555,0.19340108836085115,0
134,ARE,0.2823362403233894,0.1921259321780926,0
135,BWA,0.196566825493595,0.3456045814691196,0
136,AIZ,0.32278012905114783,0.2173306573599935,0
137,CRL,0.6408550269301264,0.26922162123765364,0
138,ADBE,0.2867014578332845,0.2652846517449631,0
139,CME,0.3001784156349128,0.2435880477320512,0
140,ADI,0.3966317596281389,0.27309709927518633,0
141,ADSK,0.23947515182161147,0.3093053641250145,0
142,CHTR,0.2223917724041453,0.2528557819781132,0
143,ADP,0.41429999065831874,0.20391132507248716,0
144,AZO,0.46302211339714766,0.22385753443288842,0
145,BK,0.5241263923259024,0.2944798637675896,0
146,CNP,0.24096026223197237,0.2551926812899943,0
147,AVB,0.4972241291903978,0.2409844772869049,0
148,CSCO,0.364664971957966,0.19632203800507442,0
149,AVY,0.455395667338965,0.23949631716065328,0
150,BLK,0.38654429513903926,0.23206482036879655,0
151,CMG,0.30508315771898303,0.2954445564524143,0
152,AAP,0.44004274643703395,0.2577647574095326,0
153,CB,0.4065104895686137,0.2555347622447225,0
154,AES,0.2567579993875775,0.30817992653736065,0
155,AFL,0.4625229361162612,0.25401174040349994,0
156,A,0.43289323621311354,0.20781966325673215,0
157,CTAS,0.2632633282942404,0.25020642489730066,0
158,BIO,0.3453653877168984,0.29544258373745524,0
159,CINF,0.41116068020188024,0.3181509115377282,0
160,ABC,0.26185473030178835,0.2498593263863383,0
161,APH,0.34439943381736005,0.20956595927634866,0
162,CMCSA,0.2214256316898822,0.25166318965901313,0
163,BSX,0.22227404557677974,0.2536779719714711,0
164,CDW,0.428680676474099,0.25511111227713185,0
165,CTVA,0.3018442581631863,0.27461388308672036,0
166,CARR,0.5406404591973597,0.2885465981265662,0
167,CE,0.411729684058577,0.27188171371250897,0
168,AON,0.46267836170492016,0.23697842595113838,0
169,ABMD,0.3062883590719365,0.3362678410812883,0
170,ALLE,0.2865614748607579,0.2543143888266185,0
171,ANTM,0.41394449698218827,0.2945431994395924,0
172,ABBV,0.29614270504055595,0.2262828688098932,0
173,COST,0.25772653144483276,0.17756689384873953,0
174,GOOG,0.5823237755320421,0.24715191439229114,0
175,GOOGL,0.5826284107855311,0.25288975706455963,0
176,AOS,0.23639856114779031,0.26269813705511735,0
177,ALL,0.352362211512456,0.1925867929928796,0
178,CSX,0.3221140374714977,0.2336728900945515,0
179,MO,0.2546107202502531,0.22710062785939844,0
180,CPRT,0.3136299265068899,0.2526617612799509,0
181,CI,0.26009062548805695,0.3236656066515258,0
182,BRO,0.36944131126782315,0.20158673136075517,0
183,CBOE,0.5105181194750148,0.2779331474965226,0
184,STZ,0.2255712876048771,0.24284579825236044,0
185,ACN,0.43429671675288667,0.1999283643264194,0
186,AVGO,0.3690053750628648,0.27602095820572553,0
187,CAT,0.2161651729814269,0.27947661350343217,0
188,AAPL,0.2788309602877433,0.26652963682156255,0
189,CTLT,0.40386875957356005,0.3016317851319687,0
190,ADM,0.28158439555202636,0.22825870069075027,0
191,ZION,0.8774420663855496,0.46138862395983027,1
192,HAL,0.8329090919619494,0.5066683367293896,1
193,TSLA,0.902949923889512,0.5337405080436487,1
194,SIVB,1.0559861381685347,0.38157483532305614,1
195,VIAC,0.45207661476465955,0.5892987551582062,1
196,BBWI,1.0843323902123785,0.46716427678267963,1
197,MGM,0.9069644459171962,0.4504157820176277,1
198,MRO,1.5826729024652075,0.6403923742199049,1
199,HES,0.9820562803112618,0.5001019423732698,1
200,BIIB,0.2097787416131642,0.7114354774942299,1
201,MPC,0.9248424594206104,0.40221276500560577,1
202,ALGN,0.6853795262412326,0.5129818180499811,1
203,CCL,0.6408081617355889,0.6918469473393203,1
204,MRNA,1.8732794638795025,0.8015179570392764,1
205,MOS,0.9059172814717451,0.4557038351148106,1
206,ALB,0.9939896552249751,0.45913860595837175,1
207,VLO,0.8128157914022234,0.5293765471879828,1
208,AAL,0.5433562336902685,0.5135144612075229,1
209,KIM,0.8268477513843718,0.4601735768551077,1
210,APA,1.3000814873439834,0.6384022013012153,1
211,LNC,0.8921695230225226,0.47698403307299675,1
212,AMAT,0.8888173841982517,0.4279184502967781,1
213,DVN,1.7016390324442197,0.5802784418805657,1
214,FANG,1.5919672147857116,0.6633544636518108,1
215,RCL,0.46366863183614715,0.5489070892376526,1
216,PVH,0.7323202823900055,0.5232102683731401,1
217,COP,0.996784397465276,0.4312261303390331,1
218,SLB,0.9254896101773874,0.477722202494395,1
219,CMA,0.8199797235568002,0.4314411841539916,1
220,ENPH,0.7643103998824513,0.653546017229166,1
221,EOG,1.0938089977137337,0.5266165464647926,1
222,NCLH,0.5847030117623017,0.6315573009504829,1
223,PXD,0.9839572558655675,0.45436621250187587,1
224,ETSY,0.7728731939389445,0.6052991689390153,1
225,PENN,0.3429368707910451,0.5982433936529409,1
226,SPG,0.9121007687920126,0.452457255653276,1
227,CZR,0.8848844976636493,0.4987359452145548,1
228,OXY,1.4637111050021385,0.6771258554538728,1
229,FCX,0.8847786556013825,0.5114619010986236,1
230,GNRC,0.9205985885893117,0.4393348016808494,1
231,MA,0.10901926718627739,0.28738545563965456,2
232,MAS,0.12352509974180337,0.2315778305553773,2
233,PGR,0.04524230301748769,0.22074990248484003,2
234,AME,0.2225778700148361,0.20735672924350293,2
235,SBAC,0.13480096860616525,0.2201082469285609,2
236,CRM,0.17217263966302415,0.2858739742494156,2
237,NVR,0.18171461801920624,0.2658354303896986,2
238,PEG,0.08698632941708931,0.19573933735355248,2
239,MKTX,-0.2493773664524081,0.3387679865786866,2
240,NI,0.08128205352369408,0.2174981020320325,2
241,AEE,0.053507523171254644,0.1887320689237499,2
242,AMGN,-0.06736960626080132,0.2069238059096385,2
243,DGX,0.1910247800799546,0.20711731164197536,2
244,ROP,0.17262796262792762,0.21355046813797915,2
245,ROL,0.02128071571062813,0.27506993854360956,2
246,BBY,0.04240041368060177,0.328467795603341,2
247,AMCR,0.11699089962052438,0.22546433230905136,2
248,AMZN,0.08350921267126682,0.25578706088300457,2
249,BDX,0.05784783871622081,0.18839673212796357,2
250,CHRW,0.017215577645811466,0.2536446534243865,2
251,BAX,0.019502010050129425,0.18542520914254898,2
252,LMT,0.03392742309292189,0.17650275571782062,2
253,O,0.20337336267172482,0.20446659075323784,2
254,REGN,0.028389244375564025,0.25764691778112575,2
255,QCOM,0.08254192830206436,0.3378545826884478,2
256,NEE,0.14804096838318972,0.2244538121764121,2
257,MKC,-0.16962829737558757,0.17574040719497852,2
258,MCD,0.05534174092239526,0.15900506482109103,2
259,TTWO,0.14831450910123412,0.30768715365067856,2
260,SO,0.08978387475877547,0.1750571529408057,2
261,PCAR,-0.013226889842216996,0.2506382858723204,2
262,PKG,0.16962324525505557,0.23014696053389908,2
263,MNST,0.07979871676216133,0.21138404844999534,2
264,MDLZ,0.07095681899072528,0.15680147789172993,2
265,TMUS,0.06303009633363081,0.2372483434065192,2
266,AMT,0.17899331297003165,0.20800403470651374,2
267,AEP,-0.037416757066630134,0.1748175131158293,2
268,PEP,0.14721653625557077,0.14643518212229711,2
269,ATO,0.006856495849610761,0.228128447229833,2
270,BLL,0.027929654437627755,0.22661696070915247,2
271,CMI,0.10645846448441401,0.24106171545478494,2
272,PNW,-0.19482259621024395,0.2415461428578444,2
273,TFX,0.09474552821526505,0.2806154592617722,2
274,NEM,-0.016060097692659713,0.2868844718486205,2
275,SRE,0.036091671401356926,0.2149240368451575,2
276,SWK,0.10096578810577606,0.2329265929353971,2
277,AWK,0.16743240668501702,0.21001928389321198,2
278,PPL,0.0644348082186405,0.205960748924798,2
279,MRK,0.1046010798955302,0.19963535332784949,2
280,MDT,0.14672824561479364,0.2239607825373188,2
281,BMY,-0.021944214841745774,0.19873581167504162,2
282,PG,-0.007878674952178357,0.1503764719176673,2
283,T,-0.025266286602365212,0.19746453522482596,2
284,ANSS,0.16996073504171635,0.31047897791241585,2
285,MMM,0.08983157094274134,0.19432163986762774,2
286,GIS,0.0461833454648695,0.1943040787668347,2
287,FBHS,0.15908240181474992,0.28453146605753715,2
288,WMT,0.03866569328715629,0.16265561801428616,2
289,WHR,0.12381554302251092,0.3088008856260993,2
290,CAG,-0.0865172860051094,0.2086189933739256,2
291,APD,0.026110861815948416,0.25015126250094616,2
292,COO,0.19938100659585853,0.22707226827960764,2
293,AKAM,0.02920732883392509,0.26542024739736153,2
294,GILD,0.12079190096836627,0.19309335882512263,2
295,GL,0.13815417328069313,0.25963475970349426,2
296,GPN,-0.03607338184523471,0.3109502221292461,2
297,DTE,0.13334195128248627,0.1901703794251805,2
298,GWW,0.18421285855321418,0.2221451531570894,2
299,V,0.1732990190614639,0.2298251009245493,2
300,VTRS,-0.024249000368811193,0.34226359802840034,2
301,HAS,0.06890784282680938,0.2738252914752773,2
302,GLW,0.11912672602284977,0.26366482166135913,2
303,CHD,-0.07040433554006358,0.17634837692794464,2
304,FTV,0.15093779977753657,0.22647260388139331,2
305,WEC,-0.0770357186985696,0.19674586565237834,2
306,FMC,-0.0960361908746156,0.2636310817968163,2
307,FLT,0.15711189256568095,0.31781503530643007,2
308,CTSH,0.10694501084345961,0.22547698299685273,2
309,KO,0.09443250275893755,0.16715264452846787,2
310,ATVI,0.010810787915422407,0.2764784699614558,2
311,EVRG,0.1636761843617795,0.19785753598354286,2
312,ES,-0.039169097629506947,0.2101293847074518,2
313,CMS,-0.04653136147705665,0.19085864056244986,2
314,EXC,0.21829161356403,0.19718209999542505,2
315,CLX,-0.23788318819607832,0.2545789356742153,2
316,HSY,0.22622038298388078,0.15131743740874357,2
317,WU,-0.07155700500633912,0.26148818888206354,2
318,ETR,0.005367284811715406,0.21692149034305014,2
319,EA,0.14593316846802565,0.2571110815088925,2
320,EIX,0.0375445957504222,0.22323303526913924,2
321,FDX,-0.14937016489544747,0.2858963813369609,2
322,FIS,-0.08708305791825657,0.2730713413425694,2
323,ECL,0.11408539466199188,0.2334902496145951,2
324,FE,0.17745176158310538,0.23147577222391238,2
325,FISV,0.13017703541441772,0.23638440858557896,2
326,CTXS,-0.2603098591521537,0.3087621627513781,2
327,CL,-0.05319140707322356,0.15040881677523077,2
328,VFC,0.044179646462277344,0.324928535691839,2
329,D,-0.015847240154173835,0.19071991562161722,2
330,IPGP,-0.07641025681433505,0.4021495886019647,2
331,ABT,0.19717757765659283,0.21652237751663897,2
332,JKHY,0.11404726454145823,0.22306954979377616,2
333,SJM,0.095174914742687,0.21107116854871974,2
334,JNJ,0.13939585624877812,0.15223101604280556,2
335,K,-0.047516767380034734,0.18993243801683296,2
336,CCI,0.11124182655671494,0.204799513050724,2
337,VRTX,-0.10805954152033707,0.24821246858018506,2
338,ZBH,0.0938289722957724,0.2641854081483902,2
339,KHC,0.17267232729438198,0.22679814260555403,2
340,CAH,0.07174728970657307,0.2984781211484129,2
341,LNT,0.04888954069876843,0.19361424035386834,2
342,LW,-0.13375805076180794,0.34050105564687316,2
343,LVS,-0.11432786930005148,0.3956226972807647,2
344,LEG,0.13324005064894925,0.30397475773237753,2
345,CPB,-0.13798721975764747,0.21947574107538337,2
346,KMB,-0.0998494253554061,0.1797662978836938,2
347,CNC,0.09598595300809103,0.32129168478096404,2
348,UNP,0.1991943989285309,0.2282078749836971,2
349,IBM,0.13738624663461732,0.246305511704995,2
350,HOLX,0.15600771448391537,0.30164574969530067,2
351,VZ,-0.05977039683538423,0.14180909986626458,2
352,HRL,-0.14693566697041152,0.20766099776746066,2
353,VRSK,0.1527733946554575,0.22894456510364003,2
354,DLTR,0.13933361920061052,0.34478393213089614,2
355,VRSN,0.07739127824262519,0.20883607020403286,2
356,DG,0.027551583976304642,0.20846077945610858,2
357,DLR,0.04050489211022312,0.2391180390956717,2
358,IEX,0.17073823175529265,0.22265614502362954,2
359,HUM,0.08372044278347066,0.24638830839684722,2
360,ITW,0.12048591476059693,0.18773086767425784,2
361,XEL,-0.06478047325489632,0.1946491303080376,2
362,INCY,-0.25591736312291663,0.3036374198384837,2
363,UPS,0.19417490212953173,0.2639257634413858,2
364,INTC,-0.011805298576802776,0.34240888643027245,2
365,CERN,0.003343260945365669,0.16537192634403836,2
366,EQIX,0.05514524420406618,0.2661890306795029,2
367,WYNN,0.32576295588980514,0.5048300561124266,3
368,ZBRA,0.650166013392624,0.2896939734848354,3
369,RHI,0.7612672842363976,0.33933011136642216,3
370,XLNX,0.525015135072124,0.40303996792651675,3
371,STX,0.5925411809220094,0.3843377937064918,3
372,TFC,0.479864398120997,0.3279731774621267,3
373,WDC,0.4033509178071276,0.4436823972487955,3
374,TWTR,0.34486515708480386,0.49151326727440975,3
375,TXT,0.8295883754196526,0.3335763251788924,3
376,ULTA,0.5261190579782477,0.36983925316047583,3
377,UAA,0.4712181812257356,0.3866059739375843,3
378,UA,0.46029884541531896,0.36966241067149685,3
379,UAL,0.38828727577245853,0.4913620729181749,3
380,TER,0.3318250858491749,0.41400771349238047,3
381,URI,0.7618308219648972,0.3990866853764523,3
382,AXP,0.6683923340562348,0.3490366197879673,3
383,ALK,0.4041773767513752,0.42821717162701844,3
384,TPR,0.714490827773197,0.38833277821733764,3
385,AIG,0.6874647560633261,0.3299112348794912,3
386,SYF,0.6762813299775935,0.3643080469394331,3
387,VNO,0.42549819850747744,0.4511090845626974,3
388,TRMB,0.5887491239860242,0.2907615483405795,3
389,STT,0.4955369309772167,0.3439232948184654,3
390,WAB,0.4497430334651602,0.3172608214277287,3
391,WFC,0.8746810215652832,0.3641006758680521,3
392,WELL,0.4874137745657404,0.3437665320545411,3
393,AMD,0.48634696825590823,0.388228414612465,3
394,SWKS,0.1705536063719706,0.37618876381762634,3
395,NOW,0.3589460933928466,0.34710196226647594,3
396,USB,0.5182071853753868,0.30568576082455745,3
397,DHI,0.2698265968272559,0.3643631008903196,3
398,REG,0.7224569925106589,0.4427365866769698,3
399,GS,0.7482164414447413,0.26722654337865853,3
400,HBI,0.09081003206305016,0.4781995332795267,3
401,HIG,0.6499019419335341,0.34235792133241333,3
402,HCA,0.6673666783256359,0.29856017336644736,3
403,HPE,0.5605465937460181,0.3143488917871565,3
404,HLT,0.5162926780549696,0.31979675849962336,3
405,CVX,0.5077976881529594,0.31760546232987674,3
406,HST,0.524084603949836,0.46238686937525864,3
407,HWM,0.5956685134613449,0.392277660038053,3
408,HPQ,0.5201254202069524,0.30665844439437034,3
409,HBAN,0.6161627303368079,0.39186306495589235,3
410,SCHW,0.8085186060869374,0.3261955998134304,3
411,ILMN,0.302170342120448,0.34912808968363584,3
412,CF,0.8637527120446364,0.3799777728316905,3
413,CDAY,0.4310375326954315,0.3701389543072316,3
414,IPG,0.7343095324948185,0.3254918951162492,3
415,IVZ,0.6710766969677765,0.38980307986741597,3
416,IRM,0.5680281772830718,0.30522054830121875,3
417,CBRE,0.8362467015515314,0.3338237963624569,3
418,KSU,0.5548367326254339,0.31013970425398973,3
419,KEY,0.7417983377444256,0.398762523895372,3
420,GM,0.5578330534107623,0.37871833323156306,3
421,GE,0.6363560225562578,0.34737174329333975,3
422,IT,0.9795270127746993,0.32208004006952545,3
423,GPS,0.3401828250706126,0.5323173983762816,3
424,DRI,0.4571907255889065,0.3694653724829041,3
425,CTRA,0.17096086765872068,0.3922883284413519,3
426,DAL,0.3222973668742352,0.4080027733458593,3
427,DXCM,0.44578070499150235,0.3828149040311729,3
428,DFS,0.8093998576625846,0.3711608557474777,3
429,DISCA,0.3389188177131524,0.5304950042194008,3
430,DISCK,0.3933507603678926,0.5127829015344484,3
431,DISH,0.5461480179952385,0.3751015682014365,3
432,DXC,0.6630959255187542,0.4487622400203377,3
433,EBAY,0.45715380958143437,0.33761964613008,3
434,KLAC,0.6054014083034859,0.4049619048998124,3
435,EFX,0.5517856081842548,0.30589262635710107,3
436,XOM,0.7018951939623501,0.35962228886613745,3
437,CFG,0.6738624110007446,0.40279870545666424,3
438,C,0.5538927397958362,0.3075368025532612,3
439,FRT,0.5758011087789058,0.4424880150324743,3
440,FITB,0.7236279631192367,0.3612052797089773,3
441,F,0.8190527426088096,0.3988933020610565,3
442,FTNT,1.0026049318315748,0.3277368068864601,3
443,FOXA,0.5385844873228979,0.37203893647530195,3
444,FOX,0.4502035439453342,0.3493873025056116,3
445,BEN,0.36171031252901603,0.3801141123903066,3
446,EXPE,0.6435680592544033,0.4373378024260365,3
447,RF,0.699793695014825,0.3843666067028527,3
448,KMX,0.5279347733274321,0.3547734651461889,3
449,LRCX,0.5184351064955133,0.42370226191578236,3
450,NVDA,0.5974245194939682,0.3991051126201342,3
451,NXPI,0.4632685222819748,0.3705100730361928,3
452,BAC,0.7229452664571389,0.30277900069502367,3
453,BKR,0.6347899486899155,0.41645362731010904,3
454,OKE,0.8904678924502347,0.39042108130621017,3
455,OGN,0.2570779199472386,0.4516140693890431,3
456,PAYC,0.43645906787073896,0.382056917278859,3
457,PYPL,0.19694825590591536,0.3794554850906393,3
458,PBCT,0.6597819270940883,0.43319791587243883,3
459,PSX,0.618665530757751,0.44816616562652134,3
460,PNC,0.7133772958257264,0.2996874154755477,3
461,POOL,0.41401742613586645,0.32476120260531777,3
462,PFG,0.576475465111046,0.3378377765455517,3
463,ANET,0.6445658185112536,0.29558604548259165,3
464,PRU,0.5897435171767891,0.3204392037370504,3
465,PTC,0.45081401610286814,0.3739221053724758,3
466,APTV,0.5848061082792154,0.3403710871379712,3
467,QRVO,0.2955684092672888,0.3764026256876267,3
468,PWR,0.6990666101961525,0.31934544788537916,3
469,RL,0.5784693827218906,0.4250616698904781,3
470,RJF,0.7040833965899539,0.273833356053324,3
471,NUE,0.8311066276507527,0.40106555249848314,3
472,NRG,0.29949991628995265,0.3736828075608335,3
473,NLSN,0.41816367438058416,0.34361002210167735,3
474,NWS,0.6060782230528818,0.29546132464349795,3
475,LEN,0.3156766628836333,0.3984280366183923,3
476,LLY,0.5952823888695739,0.3431971192593693,3
477,LYV,0.67939249637957,0.4004603255137196,3
478,LKQ,0.6049249622945881,0.28771039985193203,3
479,CDNS,0.45324634740230835,0.322260953518972,3
480,LUMN,0.3853820099308287,0.5122068981910973,3
481,LYB,0.303821325411088,0.35155041158000033,3
482,MTB,0.5678043805832667,0.4365245925730999,3
483,MAR,0.5485188191790497,0.34876311087448514,3
484,MTCH,0.4632836737358384,0.44411396015404747,3
485,COF,0.8748381072014346,0.3417037117181908,3
486,MET,0.5614578157592027,0.2984505579601219,3
487,MU,0.3122903942353011,0.38658505131853976,3
488,BXP,0.4941658377758333,0.3577777540438924,3
489,BKNG,0.41467534428167313,0.3727021083503926,3
490,MPWR,0.5915647372213381,0.41841962576747754,3
491,MS,0.7451889829943976,0.2855768574150331,3
492,MSCI,0.6401361721768609,0.27974926485919416,3
493,NTAP,0.7476626853022995,0.33149937627502346,3
494,NFLX,0.3524712674043381,0.33623181547901293,3
495,TECH,0.7192478717287781,0.34780504433140125,3
496,NWSA,0.5875177946523213,0.29659231779698,3
497,MCHP,0.37732207795292916,0.3714020284778273,3
498,MHK,0.7278618836689067,0.36817253455912224,3
