Date,AXP,AMGN,AAPL,BA,CAT,CSCO,CVX,GS,HD,HON,IBM,INTC,JNJ,KO,JPM,MCD,MMM,MRK,MSFT,NKE,PG,TRV,UNH,CRM,VZ,V,WBA,WMT,DIS,DOW
2021-04-07,147.1300048828125,248.1199951171875,127.9000015258789,252.5800018310547,230.41000366210938,51.77000045776367,104.19000244140625,326.54998779296875,312.4700012207031,218.5,134.92999267578125,66.25,163.61000061035156,53.279998779296875,154.92999267578125,232.61000061035156,194.9499969482422,72.63359069824219,249.89999389648438,136.5399932861328,136.74000549316406,152.2899932861328,365.6400146484375,220.7899932861328,59.0,219.27000427246094,55.58000183105469,139.8000030517578,187.55999755859375,63.9900016784668
2021-04-08,147.0399932861328,246.8800048828125,130.36000061035156,254.9499969482422,230.47999572753906,51.90999984741211,103.0199966430664,331.1400146484375,314.42999267578125,219.86000061035156,135.1199951171875,67.05000305175781,162.97000122070312,53.119998931884766,155.1199951171875,230.25,195.72000122070312,72.03244018554688,253.25,133.67999267578125,137.25999450683594,150.36000061035156,364.8900146484375,224.4499969482422,57.599998474121094,220.6999969482422,54.790000915527344,139.7100067138672,187.32000732421875,63.189998626708984
2021-04-09,147.77999877929688,248.9499969482422,133.0,252.36000061035156,230.75,52.09000015258789,102.91999816894531,330.80999755859375,319.2300109863281,226.97999572753906,135.72999572753906,68.26000213623047,161.25,53.18000030517578,156.27999877929688,231.47999572753906,198.0,72.81488800048828,255.85000610351562,135.4499969482422,136.3699951171875,151.64999389648438,376.29998779296875,231.27999877929688,57.4900016784668,222.52000427246094,54.18000030517578,139.77999877929688,187.88999938964844,63.13999938964844
2021-04-12,147.57000732421875,248.94000244140625,131.24000549316406,249.52000427246094,230.92999267578125,51.56999969482422,101.77999877929688,331.8399963378906,320.7900085449219,228.60000610351562,134.58999633789062,65.41000366210938,161.63999938964844,53.349998474121094,155.9499969482422,230.9600067138672,197.8300018310547,72.72901153564453,255.91000366210938,136.63999938964844,136.9199981689453,151.83999633789062,376.2799987792969,228.75999450683594,57.540000915527344,221.47000122070312,54.70000076293945,139.8000030517578,186.49000549316406,63.790000915527344
2021-04-13,145.99000549316406,249.9499969482422,134.42999267578125,253.27000427246094,229.35000610351562,51.65999984741211,102.23999786376953,327.67999267578125,320.3999938964844,229.0,131.17999267578125,65.22000122070312,159.47999572753906,53.09000015258789,154.08999633789062,231.32000732421875,196.47000122070312,72.92938995361328,258.489990234375,133.5399932861328,135.11000061035156,152.2100067138672,374.5,232.0,57.619998931884766,221.02000427246094,54.599998474121094,139.3699951171875,185.49000549316406,63.310001373291016
2021-04-14,147.4199981689453,249.6199951171875,132.02999877929688,252.42999267578125,232.5800018310547,51.369998931884766,104.2699966430664,335.3500061035156,320.0199890136719,229.3800048828125,132.6300048828125,64.19000244140625,159.9199981689453,53.08000183105469,151.2100067138672,230.30999755859375,196.75,72.90076446533203,255.58999633789062,132.25999450683594,135.60000610351562,155.42999267578125,375.6300048828125,228.02000427246094,57.70000076293945,221.97999572753906,54.470001220703125,139.32000732421875,187.4600067138672,64.23999786376953
2021-04-15,148.52999877929688,255.1300048828125,134.5,251.11000061035156,232.52000427246094,51.63999938964844,103.41999816894531,338.54998779296875,322.739990234375,229.83999633789062,132.5800018310547,65.0199966430664,160.38999938964844,53.33000183105469,152.1699981689453,231.27999877929688,197.47999572753906,73.14885711669922,259.5,133.6699981689453,137.24000549316406,154.36000061035156,390.010009765625,233.0,57.70000076293945,226.27999877929688,53.720001220703125,140.16000366210938,185.92999267578125,64.56999969482422
2021-04-16,149.99000549316406,255.7100067138672,134.16000366210938,248.17999267578125,233.36000061035156,52.79999923706055,102.95999908447266,342.30999755859375,328.0799865722656,232.11000061035156,133.58999633789062,64.75,162.24000549316406,53.68000030517578,153.3000030517578,233.0800018310547,198.5800018310547,73.9217529296875,260.739990234375,134.30999755859375,137.25,155.9499969482422,391.010009765625,231.91000366210938,58.279998779296875,226.41000366210938,53.29999923706055,140.61000061035156,187.25999450683594,64.68000030517578
2021-04-19,148.5399932861328,255.97000122070312,134.83999633789062,244.14999389648438,232.38999938964844,52.849998474121094,103.26000213623047,343.0899963378906,326.8500061035156,230.97000122070312,133.1199951171875,63.630001068115234,162.69000244140625,54.0,152.64999389648438,231.80999755859375,198.58999633789062,74.1030502319336,258.739990234375,132.57000732421875,136.61000061035156,154.3800048828125,389.8399963378906,230.5,58.38999938964844,225.7899932861328,53.790000915527344,139.7100067138672,187.42999267578125,64.55000305175781
2021-04-20,145.10000610351562,259.1400146484375,133.11000061035156,234.05999755859375,227.6300048828125,51.790000915527344,101.33000183105469,331.8800048828125,323.9599914550781,227.3300018310547,138.16000366210938,62.70000076293945,166.47999572753906,54.16999816894531,149.27000427246094,233.00999450683594,198.3000030517578,74.97137451171875,258.260009765625,127.11000061035156,137.75,155.72999572753906,396.5299987792969,227.9600067138672,58.38999938964844,223.27999877929688,53.34000015258789,140.7899932861328,182.7899932861328,62.47999954223633
